the				
AASM	document	b		
Manual	document	i		
for	document	i		
the	document	i		
Scoring	document	i		
of	document	i		
Sleep	document	i		
and	document	i		
Associated	document	i		
Events	document	i		
.				
.				
				
Short			something	
(				
<			something	
20			something	
seconds			something	
)				
central	concept	b		
apneas	concept	i		
associated				
with				
significant				
desaturation	concept	b		
are				
more				
likely				
to				
be				
a				
sign				
of				
decreased	concept	b		
pulmonary	concept	i		
reserve	concept	i		
than				
of				
central	concept	b		
nervous	concept	i		
system	concept	i		
pathology	concept	i		
.				
.				
				
Obstructive	condition	b		
and	condition	i		
mixed	condition	i		
apneas	condition	i		
may				
also				
be				
present				
,				
but				
central				
apneas				
are				
predominant				
.				
				
Essential				
Features				
Apnea				
is				
very				
common				
in				
preterm	concept	b		
infants	concept	i		
,				
and				
the				
prevalence				
varies				
inversely				
with				
ges-	concept	b		
tational	concept	i		
age	concept	i		
.				
				
In				
the				
preterm	concept	b		
infant	concept	i		
,				
sleep	condition	b		
apnea	condition	i		
can				
be				
anticipated				
,				
is				
primarily				
related				
to				
immaturity				
,				
and				
may				
require				
supportive	treatment	b		
ventilatory	treatment	i		
and	treatment	i		
pharmacologic	treatment	i		
treatment	treatment	i		
.				
				
The				
condition				
will				
improve				
with				
maturation				
unless				
extenuating				
conditions				
,				
such				
as				
hypoxemia	condition	b		
due				
to				
chronic	condition	b		
lung	condition	i		
disease	condition	i		
or				
gastroesophageal	condition	b		
reflux	condition	i		
,				
are				
present				
.				
				
Apneas	concept	b		
are				
predominantly				
central			something	
,				
but				
mixed	concept	b		
or	concept	i		
obstructive	concept	i		
apneas	concept	i		
or				
hypopneas	concept	b		
may				
be				
seen				
.				
				
The				
events				
are				
typically				
associated				
with				
physiological	concept	b		
compromise	concept	i		
(				
hypoxemia	condition	b		
,				
bra-	condition	b		
dycardia	condition	i		
)				
or				
the				
need				
for				
intervention				
such				
as				
stimulation	treatment	b		
or				
resuscitation	treatment	i		
.				
Predisposing				
and				
Precipitating				
Factors				
Developmental	riskfactor	b		
delay	riskfactor	i		
in	riskfactor	i		
respiratory	riskfactor	i		
control	riskfactor	i		
associated	riskfactor	i		
with	riskfactor	i		
premature	riskfactor	i		
birth	riskfactor	i		
is				
the				
major				
predisposing				
condition				
.				
				
Diverse				
factors				
are				
known				
to				
precipitate				
development				
of				
apneic	concept	b		
episodes	concept	i		
in				
predisposed				
preterm	concept	b		
infants	concept	i		
.				
				
These				
include				
thermal	riskfactor	b		
instability	riskfactor	i		
,				
gastroesophageal	riskfactor	b		
reflux	riskfactor	i		
,				
intracranial	riskfactor	b		
pathology	riskfactor	i		
,				
substances	riskfactor	b		
,				
anesthesia	riskfactor	b		
,				
metabolic	riskfactor	b		
disorders	riskfactor	i		
,				
impaired	riskfactor	b		
oxygenation	riskfactor	i		
,				
and				
infection	riskfactor	b		
.				
				
Infection	riskfactor	b		
with	riskfactor	i		
respiratory	riskfactor	i		
syncytial	riskfactor	i		
virus	riskfactor	i		
can				
increase				
the				
frequency				
and				
the				
duration				
of				
apneas				
in				
predisposed				
infants				
.				
				
OSA	condition	b		
associated				
with				
upper	concept	b		
airway	concept	i		
abnormalities	concept	i		
can				
present				
as				
apnea	condition	b		
of	condition	i		
prematurity	condition	i		
.				
				
Persistence				
of				
apnea				
after				
43			someething	
weeks			someething	
conceptional	concept	b		
age	concept	i		
should				
raise				
suspicion				
of				
addi-				
tional				
etiologic	concept	b		
factors	concept	i		
.				
				
Treatment	condition	b		
-	condition	i		
Emergent	condition	i		
Central	condition	i		
Sleep	condition	i		
Apnea	condition	i		
ICD-9				
-				
CM				
code				
:				
327.29				
ICD-10				
-				
CM				
code				
:				
G47.39				
Alternate				
names				
Complex	condition	b		
sleep	condition	i		
apnea	condition	i		
.				
				
Diagnostic				
Criteria				
Criteria				
A				
-				
C				
must				
be				
met				
A.				
Diagnostic	test	b		
PSG	test	i		
shows				
five			something	
or			something	
more			something	
predominantly				
obstructive	concept	b		
respiratory	concept	i		
events1	concept	i	typo	
(				
obstructive	concept	b		
or	concept	i		
mixed	concept	i		
apneas	concept	i		
,				
hypopneas	concept	b		
or				
RERAs	concept	b		
)				
per			something	
hour			something	
of			something	
sleep			something	
B.				
PSG	test	b		
during				
use				
of				
positive	concept	b		
airway	concept	i		
pressure	concept	i		
without				
a				
backup	concept	b		
rate	concept	i		
shows				
significant				
resolution				
of				
obstructive	concept	b		
events	concept	i		
and				
emergence				
or				
persistence				
of				
central	concept	b		
apnea	concept	i		
or				
central	concept	b		
hypopnea	concept	i		
with				
all				
of				
the				
following				
:				
.				
				
Central	concept	b		
apnea	concept	i		
—	concept	i		
central	concept	i		
hypopnea	concept	i		
index	concept	i		
[				
CAHI	concept	b		
]				
≥			something	
5			something	
/			something	
hour			something	
.				
.				
				
Number				
of				
central	concept	b		
apneas	concept	i		
and				
central	concept	b		
hypopneas	concept	i		
is				
≥			something	
50			something	
%			something	
of				
total				
number				
of				
apneas	concept	b		
and				
hypopneas	concept	i		
.				
				
C.				
				
The				
central	condition	b		
sleep	condition	i		
apnea	condition	i		
is				
not				
better				
explained				
by				
another				
CSA	condition	b		
disorder	condition	i		
(				
e.g.				
,				
CSA	condition	b		
with	condition	i		
CSB	condition	i		
or				
CSA	condition	b		
due	condition	i		
to	condition	i		
a	condition	i		
medication	condition	i		
or	condition	i		
substance	condition	i		
)				
.				
				
Notes				
.				
				
Respiratory	concept	b		
events	concept	i		
defined				
according				
the				
most				
recent				
version				
of				
the				
AASM	document	b		
Manual	document	i		
for	document	i		
the	document	i		
Scoring	document	i		
of	document	i		
Sleep	document	i		
and	document	i		
Associated	document	i		
Events	document	i		
.				
.				
				
A				
diagnosis				
of				
treatment	condition	b		
-	condition	i		
emergent	condition	i		
central	condition	i		
sleep	condition	i		
apnea	condition	i		
does				
not				
exclude				
a				
diagnosis				
of				
OSA	condition	b		
.				
				
That				
is				
,				
a				
diagnosis				
of				
OSA	condition	b		
can				
be				
made				
based				
on				
the				
diagnostic				
sleep	test	b		
study	test	i		
.				
				
Essential				
Features				
A				
diagnosis				
of				
treatment	condition	b		
-	condition	i		
emergent	condition	i		
CSA	condition	i		
is				
characterized				
by				
predominantly				
obstructive	concept	b		
events	concept	i		
(				
obstructive	concept	b		
or	concept	i		
mixed	concept	i		
apnea	concept	i		
or				
hypopnea	concept	b		
)				
during				
a				
diagnostic				
sleep	test	b		
study	test	i		
with				
persistence				
or				
emergence				
of				
CSA	condition	b		
during				
administration				
of				
positive	concept	b		
airway	concept	i		
pressure	concept	i		
without				
a				
backup	concept	b		
rate	concept	i		
,				
despite				
significant				
resolution				
of				
obstructive	concept	b		
respiratory	concept	i		
events	concept	i		
.				
				
If				
the				
central	concept	b		
apnea	concept	i		
is				
better				
explained				
by				
another				
CSA	condition	b		
disorder	condition	i		
,				
patients				
are				
given				
a				
diagnosis				
of				
OSA	condition	b		
and				
that				
CSA	condition	b		
disorder	condition	i		
rather				
than				
treatment	condition	b		
-	condition	i		
emergent	condition	i		
CSA	condition	i		
(				
e.g.				
,				
a				
patient				
with				
heart	condition	b		
failure	condition	i		
exhibits				
mainly				
obstructive	concept	b		
events	concept	i		
during				
diagnostic				
PSG	test	b		
but				
then				
exhibits				
predominantly				
central	condition	b		
apnea	condition	i		
with	condition	i		
CSB	condition	i		
on				
positive	concept	b		
airway	concept	i		
pressure	concept	i		
)				
.				
				
Predisposing				
and				
Precipitating				
Factors				
				
A				
number				
of				
factors				
have				
been				
hypothesized				
to				
cause				
treatment	condition	b		
-	condition	i		
emergent	condition	i		
CSA	condition	i		
,				
but				
definitive				
data				
are				
not				
available				
.				
				
The				
patients				
presumably				
have				
characteristics	riskfactor	b		
that	riskfactor	i		
would	riskfactor	i		
predispose	riskfactor	i		
them	riskfactor	i		
to	riskfactor	i		
instability	riskfactor	i		
in	riskfactor	i		
ventilatory	riskfactor	i		
control	riskfactor	i		
or	riskfactor	i		
sleep	riskfactor	i		
maintenance	riskfactor	i		
.				
				
Sleep				
Related				
Breathing				
Disorders				
Sleep				
Related				
Breathing				
Disorders				
These				
include				
a				
low	riskfactor	b		
arousal	riskfactor	i		
threshold	riskfactor	i		
and				
high	riskfactor	b		
ventilatory	riskfactor	i		
controller	riskfactor	i		
gain	riskfactor	i		
.				
				
Studies				
have				
found				
that				
often				
a				
small				
increase	riskfactor	b		
in	riskfactor	i		
end	riskfactor	i		
-	riskfactor	i		
tidal	riskfactor	i		
PCO2	riskfactor	i		
can				
stabilize				
breathing				
in				
patients				
with				
treatment	concept	b		
-	concept	i		
emergent	concept	i		
central	concept	i		
apneas	concept	i		
.				
				
Therefore				
,				
any				
events				
that				
predis-				
pose				
a				
patient				
to				
hypocapnia	condition	b		
can				
trigger				
treatment	concept	b		
-	concept	i		
emergent	concept	i		
central	concept	i		
apnea	concept	i		
.				
				
In				
some				
,				
but				
not				
all				
studies				
,				
the				
overall				
AHI	concept	b		
on				
the				
diagnostic				
PSG	test	b		
(				
or				
diagnostic				
portion				
of				
a				
split	test	b		
-	test	i		
night	test	i		
PSG	test	i		
)				
was				
higher				
in				
the				
treatment			something	
-			something	
emergent			something	
CSA			something	
group			something	
compared				
to				
the				
patients				
without				
this				
diagnosis				
.				
				
In				
other				
studies				
,				
patients				
with				
treatment	condition	b		
-	condition	i		
emergent	condition	i		
CSA	condition	i		
had				
more				
central	concept	b		
apneas	concept	i		
during				
the				
diagnostic				
PSG	test	b		
and				
were				
more				
likely				
to				
be	riskfactor	b		
male	riskfactor	i		
.				
				
However				
,				
identified				
risk				
factors				
for				
treatment	condition	b		
-	condition	i		
emergent	condition	i		
CSA	condition	i		
vary				
considerably				
from				
study				
to				
study				
.				
				
Of				
note				
,				
the				
emergence				
of				
central	concept	b		
apnea	concept	i		
after				
treatment				
of				
obstructive	concept	b		
apnea	concept	i		
with				
tra-	treatment	b		
cheostomy	treatment	i		
,				
maxillomandibular	treatment	b		
advancement	treatment	i		
,				
and				
oral	treatment	b		
appliance	treatment	i		
treatment	treatment	i		
for				
OSA	condition	b		
has				
been				
reported				
.				
				
A				
case				
report				
of				
the				
development				
of				
central	concept	b		
apnea	concept	i		
following				
nasal	concept	b		
surgery	concept	i		
in				
a				
patient				
with				
known				
obstructive	concept	b		
apnea	concept	i		
has				
also				
recently				
been				
published				
.				
				
